WORKCENTER,WEEK_ENDING,WKOR_PRODUCT_CODE,SumOfstdhours,SumOfOThours,SumOfdthrs,SumOftotalhrs,comp_work,PTB,defects,SumOfREWORK_HRS,SumOfREPAIR_HRS,SumOfREFAB_HRS,totrwkhrs,total_def_cost
J0930201,2019/03/16,WA,36.7,17.7,0,54.4,63.619,116.95%,,,,,,
J0930201,2019/03/23,WA,44.5,24.6,8.2,77.3,79.417,102.74%,,,,,,
J0930201,2019/03/30,WA,40,20.8,6,66.8,84.02,125.78%,,,,,,
J0930201,2019/04/06,WA,37,12.8,6.1,55.9,64.355,115.13%,,,,,,
J0930201,2019/04/13,WA,42,18.5,0,60.5,60.161,99.44%,1,0.00,0.86,0.00,0.86,420
J0930201,2019/04/20,WA,32,7.1,6.1,45.2,44.414,98.26%,1,0.00,0.00,0.00,0.00,346
J0930201,2019/04/27,WA,41.6,18.8,0,60.4,62.767,103.92%,2,0.00,0.00,0.00,0.00,0
J0930201,2019/05/04,WA,29,12.2,6,47.2,53.815,114.01%,,,,,,
J0930201,2019/05/11,WA,47.1,1.8,0,48.9,49.713,101.66%,,,,,,
J0930201,2019/05/18,WA,38.4,6,0,44.4,52.735,118.77%,,,,,,
J0930201,2019/05/25,WA,40,9.6,0,49.6,57.066,115.05%,,,,,,
J0930201,2019/06/01,WA,32,18.1,0,50.1,62.248,124.25%,,,,,,
J0930201,2019/06/08,WA,32,18.2,6,56.2,69.608,123.86%,,,,,,
J0930201,2019/06/15,WA,63.5,32.6,6.2,102.3,94.995,92.86%,,,,,,
J0930201,2019/06/22,WA,78.3,29.5,0,107.8,82.103,76.16%,,,,,,
J0930201,2019/06/29,WA,54.5,20.8,6.2,81.5,76.565,93.94%,1,0.00,0.44,0.00,0.44,384
J0930201,2019/07/06,WA,24.1,0,11.8,35.9,42.925,119.57%,,,,,,
J0930201,2019/07/13,WA,38.1,6,0,44.1,45.024,102.10%,,,,,,
J0930201,2019/07/20,WA,59.5,18,0,77.5,77.06,99.43%,,,,,,
J0930201,2019/07/27,WA,41.8,26.1,6,73.9,85.426,115.60%,,,,,,
J0930201,2019/08/03,WA,35.1,19.2,6.1,60.4,79.414,131.48%,,,,,,
J0930201,2019/08/10,WA,19,2.2,8,29.2,,0,,,,,,
J0932101,2018/08/11,WA,16.3,6.3,0,22.6,205.682,910.10%,,,,,,
J0932101,2018/08/18,WA,304.1,22.1,3,329.2,260.762,79.21%,1,0.00,0.00,0.00,0.00,220
J0932101,2018/08/25,WA,220.4,50.7,0,271.1,266.382,98.26%,1,0.00,0.26,0.00,0.26,368
J0932101,2018/09/01,WA,180.8,23.1,0,203.9,188.519,92.46%,2,0.00,0.00,0.00,0.00,346
J0932101,2018/09/08,WA,220.7,26.4,0,247.1,189.434,76.66%,,,,,,
J0932101,2018/09/15,WA,173.2,52.1,0,225.3,166.22,73.78%,,,,,,
J0932101,2018/09/22,WA,214.4,46.4,6.5,267.3,272.538,101.96%,1,0.00,0.00,0.00,0.00,0
J0932101,2018/09/29,WA,278.2,44.6,3.1,325.9,251.604,77.20%,1,0.00,0.71,0.00,0.71,61
J0932101,2018/10/06,WA,139.5,32.7,0,172.2,131.851,76.57%,,,,,,
J0932101,2018/10/13,WA,207.4,24.8,0,232.2,215.096,92.63%,1,0.00,0.00,0.00,0.00,0
J0932101,2018/10/20,WA,226.8,17.3,0,244.1,177.755,72.82%,,,,,,
J0932101,2018/10/27,WA,281.2,30.9,0,312.1,266.222,85.30%,2,0.00,0.44,0.00,0.44,442
J0932101,2018/11/03,WA,155.5,70.7,0,226.2,180.943,79.99%,1,0.00,0.00,0.00,0.00,0
J0932101,2018/11/10,WA,245.1,129.8,32.1,407,328.502,80.71%,,,,,,
J0932101,2018/11/17,WA,181.3,36.6,28.6,246.5,200.553,81.36%,,,,,,
J0932101,2018/11/24,WA,125.3,23.2,17.6,166.1,152.239,91.66%,,,,,,
J0932101,2018/12/01,WA,222.3,13.6,0,235.9,206.148,87.39%,,,,,,
J0932101,2018/12/08,WA,253.9,47.8,0,301.7,278.768,92.40%,1,0.00,0.00,0.00,0.00,1848
J0932101,2018/12/15,WA,304.3,108.7,0,413,287.635,69.65%,1,0.00,0.00,0.00,0.00,0
J0932101,2018/12/22,WA,261.5,56.7,15.7,333.9,260.725,78.08%,2,1.42,0.00,0.00,1.42,122
J0932101,2018/12/29,WA,16.2,0,29.5,45.7,50.405,110.30%,,,,,,
J0932101,2019/01/05,WA,126.6,6.1,0,132.7,134.443,101.31%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/01/12,WA,197,89.8,0,286.8,203.097,70.81%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/01/19,WA,294.3,45.4,10.1,349.8,307.056,87.78%,,,,,,
J0932101,2019/01/26,WA,220.9,7.1,0,228,172.945,75.85%,,,,,,
J0932101,2019/02/02,WA,190.4,21.6,0,212,152.612,71.99%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/02/09,WA,286.7,17.8,0,304.5,268.512,88.18%,,,,,,
J0932101,2019/02/16,WA,256.6,54.8,0,311.4,232.34,74.61%,,,,,,
J0932101,2019/02/23,WA,218,20.1,3,241.1,144.128,59.78%,14,0.00,0.00,0.00,0.00,1038
J0932101,2019/03/02,WA,266.9,37.8,5.3,310,270.013,87.10%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/03/09,WA,288.4,20.9,23.5,332.8,259.933,78.10%,,,,,,
J0932101,2019/03/16,WA,194.5,50.6,0,245.1,243.535,99.36%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/03/23,WA,275.9,13.2,13.8,302.9,194.569,64.24%,,,,,,
J0932101,2019/03/30,WA,374.7,16.4,0,391.1,229.646,58.72%,,,,,,
J0932101,2019/04/06,WA,196.7,31.1,6.3,234.1,171.52,73.27%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/04/13,WA,334.7,102.1,2.8,439.6,299.158,68.05%,1,0.00,0.55,0.00,0.55,393
J0932101,2019/04/20,WA,263.1,18.3,9.9,291.3,225.075,77.27%,1,0.00,0.00,0.00,0.00,40
J0932101,2019/04/27,WA,171.9,11.6,0,183.5,178.215,97.12%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/05/04,WA,287.6,20.1,0,307.7,246.807,80.21%,,,,,,
J0932101,2019/05/11,WA,327.3,27.7,0,355,277.02,78.03%,2,0.00,0.66,0.00,0.66,149
J0932101,2019/05/18,WA,201.3,35.9,0,237.2,226.834,95.63%,1,0.00,0.00,0.00,0.00,99
J0932101,2019/05/25,WA,258.9,39.6,16,314.5,259.751,82.59%,5,0.00,0.00,0.00,0.00,1094
J0932101,2019/06/01,WA,311.5,10.5,9.2,331.2,206.85,62.45%,,,,,,
J0932101,2019/06/08,WA,264.4,60,0,324.4,283.36,87.35%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/06/15,WA,267.7,78.5,16.5,362.7,234.605,64.68%,1,0.00,0.86,0.00,0.86,420
J0932101,2019/06/22,WA,347.9,50.1,20.9,418.9,261.61,62.45%,,,,,,
J0932101,2019/06/29,WA,191.8,6.9,0,198.7,117.222,58.99%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/07/06,WA,399.8,45.8,35.8,481.4,218.503,45.39%,,,,,,
J0932101,2019/07/13,WA,400,43.2,22.1,465.3,326.684,70.21%,,,,,,
J0932101,2019/07/20,WA,295.2,63.2,0,358.4,256.21,71.49%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/07/27,WA,431.1,76.8,8,515.9,348.984,67.65%,4,0.00,0.00,0.00,0.00,403
J0932101,2019/08/03,WA,270.9,52.1,13,336,106.182,31.60%,1,0.00,0.00,0.00,0.00,0
J0932101,2019/08/10,WA,274.8,10,0,284.8,2.724,0.96%,,,,,,
J0933101,2018/08/11,WA,0,7.8,0,7.8,21.529,276.01%,,,,,,
J0933101,2018/08/18,WA,30.5,11.1,0,41.6,37.84,90.96%,1,0.59,0.00,0.00,0.59,397
J0933101,2018/08/25,WA,139.8,20.8,0,160.6,114.425,71.25%,1,0.00,0.00,0.00,0.00,346
J0933101,2018/09/01,WA,76.4,7.4,0,83.8,75.688,90.32%,2,0.00,0.00,0.00,0.00,0
J0933101,2018/09/08,WA,40.5,0.3,0,40.8,16.801,41.18%,,,,,,
J0933101,2018/09/15,WA,111.8,24.6,0,136.4,122.552,89.85%,,,,,,
J0933101,2018/09/22,WA,84.1,22.1,10.5,116.7,96.868,83.01%,3,0.00,0.00,0.00,0.00,346
J0933101,2018/09/29,WA,36,0,0,36,30.634,85.09%,1,0.00,0.86,0.00,0.86,420
J0933101,2018/10/06,WA,108.9,22.8,0,131.7,84.543,64.19%,3,1.11,0.00,0.00,1.11,441
J0933101,2018/10/13,WA,97,14.5,0,111.5,111.085,99.63%,1,0.00,0.26,0.00,0.26,368
J0933101,2018/10/20,WA,29.7,9,0,38.7,33.23,85.87%,1,0.00,0.86,0.00,0.86,420
J0933101,2018/10/27,WA,65.5,4.6,0,70.1,47.473,67.72%,,,,,,
J0933101,2018/11/03,WA,135.7,36.5,0,172.2,139.15,80.81%,3,0.00,0.86,0.00,0.86,420
J0933101,2018/11/10,WA,55.1,30.6,7.8,93.5,70.51,75.41%,,,,,,
J0933101,2018/11/17,WA,117,43.5,0,160.5,58.603,36.51%,2,0.00,0.00,0.00,0.00,0
J0933101,2018/11/24,WA,69.3,13,14.4,96.7,79.599,82.32%,,,,,,
J0933101,2018/12/01,WA,49.3,21,0,70.3,63.473,90.29%,,,,,,
J0933101,2018/12/08,WA,84.2,23.9,0,108.1,49.054,45.38%,,,,,,
J0933101,2018/12/15,WA,71.1,56,0,127.1,114.664,90.22%,2,0.00,0.00,0.00,0.00,0
J0933101,2018/12/22,WA,90.5,11.9,7.4,109.8,99.973,91.05%,,,,,,
J0933101,2018/12/29,WA,2,0,6.3,8.3,,0,,,,,,
J0933101,2019/01/05,WA,71.4,27.5,0,98.9,37.606,38.02%,,,,,,
J0933101,2019/01/12,WA,135.3,41.5,0,176.8,157.734,89.22%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/01/19,WA,51.1,4.8,0,55.9,25.665,45.91%,,,,,,
J0933101,2019/01/26,WA,95.4,10.9,0,106.3,85.634,80.56%,,,,,,
J0933101,2019/02/02,WA,95.2,16.9,0,112.1,108.059,96.40%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/02/09,WA,47.1,1.9,0,49,28.54,58.24%,,,,,,
J0933101,2019/02/16,WA,42.5,9.1,0,51.6,46.736,90.57%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/02/23,WA,101.5,26.8,0,128.3,91.981,71.69%,,,,,,
J0933101,2019/03/02,WA,96.6,19.6,5.6,121.8,94.38,77.49%,,,,,,
J0933101,2019/03/09,WA,77.7,6,0,83.7,73.775,88.14%,,,,,,
J0933101,2019/03/16,WA,152.7,34.2,0,186.9,133.989,71.69%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/03/23,WA,9.2,0.5,4,13.7,29.33,214.09%,,,,,,
J0933101,2019/03/30,WA,80.7,37.9,0,118.6,71.554,60.33%,,,,,,
J0933101,2019/04/06,WA,218.8,25.9,8.8,253.5,123.21,48.60%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/04/13,WA,43.2,1.1,0,44.3,35.416,79.95%,,,,,,
J0933101,2019/04/20,WA,115.6,5.6,0,121.2,99.015,81.70%,,,,,,
J0933101,2019/04/27,WA,110.3,2.5,0,112.8,85.42,75.73%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/05/04,WA,51.8,6.6,0,58.4,48.733,83.45%,,,,,,
J0933101,2019/05/11,WA,67.9,2.4,0,70.3,34.729,49.40%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/05/18,WA,147.4,23,0,170.4,126.784,74.40%,,,,,,
J0933101,2019/05/25,WA,52.2,1.2,11.5,64.9,79.802,122.96%,,,,,,
J0933101,2019/06/01,WA,71.6,10.1,0,81.7,45.89,56.17%,,,,,,
J0933101,2019/06/08,WA,186.9,19.8,5.3,212,181.198,85.47%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/06/15,WA,112.2,0,0,112.2,56.697,50.53%,,,,,,
J0933101,2019/06/22,WA,172.9,10.4,0,183.3,107.907,58.87%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/06/29,WA,81.8,8.4,0,90.2,73.65,81.65%,,,,,,
J0933101,2019/07/06,WA,35.5,2.2,0,37.7,12.189,32.33%,,,,,,
J0933101,2019/07/13,WA,126.05,27.95,0.2,154.2,116.823,75.76%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/07/20,WA,106.2,12.8,13.1,132.1,112.335,85.04%,,,,,,
J0933101,2019/07/27,WA,100.6,8.4,0,109,54.474,49.98%,,,,,,
J0933101,2019/08/03,WA,203.5,21.1,0,224.6,119.785,53.33%,2,0.00,0.00,0.00,0.00,0
J0933101,2019/08/10,WA,81.2,0,0,81.2,,0,,,,,,
J0934101,2018/08/11,WA,5,2.1,0,7.1,156.941,2210.44%,13,1.72,0.00,0.00,1.72,1186
J0934101,2018/08/18,WA,73.9,6.9,0,80.8,38.89,48.13%,8,0.00,0.00,0.00,0.00,0
J0934101,2018/08/25,WA,61.4,7.7,0,69.1,63.899,92.47%,8,2.22,2.38,0.00,4.60,2124
J0934101,2018/09/01,WA,165.5,29.9,0,195.4,215.096,110.08%,16,0.00,1.37,0.00,1.37,1501
J0934101,2018/09/08,WA,33.5,0.4,0,33.9,28.195,83.17%,1,0.00,0.00,0.00,0.00,346
J0934101,2018/09/15,WA,67.6,10.9,0,78.5,48.697,62.03%,10,0.00,1.87,0.00,1.87,1890
J0934101,2018/09/22,WA,199.6,37.3,8.9,245.8,194.76,79.24%,5,0.00,0.00,0.00,0.00,0
J0934101,2018/09/29,WA,55.8,20,5.7,81.5,70.564,86.58%,10,0.00,0.26,0.00,0.26,714
J0934101,2018/10/06,WA,117.8,11.9,0,129.7,41.488,31.99%,12,0.00,0.00,0.00,0.00,0
J0934101,2018/10/13,WA,157.9,32.4,0,190.3,204.85,107.65%,4,0.00,0.55,0.00,0.55,1085
J0934101,2018/10/20,WA,59.8,5.9,0,65.7,42.237,64.29%,,,,,,
J0934101,2018/10/27,WA,76.3,6.9,0,83.2,46.929,56.41%,10,0.00,2.20,0.00,2.20,1207
J0934101,2018/11/03,WA,100.5,45,0,145.5,185.983,127.82%,16,0.00,1.00,0.00,1.00,1124
J0934101,2018/11/10,WA,54.6,8.1,32,94.7,108.107,114.16%,12,0.00,2.07,0.00,2.07,1908
J0934101,2018/11/17,WA,90.8,47.8,8.9,147.5,27.845,18.88%,9,1.66,0.60,0.00,2.26,1232
J0934101,2018/11/24,WA,77.7,16.9,25.1,119.7,117.247,97.95%,6,0.00,0.86,0.00,0.86,420
J0934101,2018/12/01,WA,87.3,1.4,0,88.7,138.18,155.78%,6,0.00,0.86,0.00,0.86,766
J0934101,2018/12/08,WA,72.8,15.6,0,88.4,44.328,50.14%,2,0.00,0.40,0.00,0.40,726
J0934101,2018/12/15,WA,184.6,110.7,0,295.3,123.619,41.86%,12,0.00,1.87,0.00,1.87,853
J0934101,2018/12/22,WA,141.6,12,29.6,183.2,164.888,90.00%,17,0.00,1.55,0.00,1.55,1518
J0934101,2018/12/29,WA,0,0,17,17,2.421,14.24%,,,,,,
J0934101,2019/01/05,WA,80.7,0,0,80.7,35.341,43.79%,5,0.00,0.00,0.00,0.00,0
J0934101,2019/01/12,WA,173.6,72.6,0,246.2,184.126,74.79%,18,0.86,2.30,0.00,3.16,2116
J0934101,2019/01/19,WA,86.9,6.3,16.4,109.6,89.328,81.50%,3,0.00,1.79,0.00,1.79,846
J0934101,2019/01/26,WA,77.7,0,0,77.7,32.527,41.86%,12,0.00,0.00,0.00,0.00,1730
J0934101,2019/02/02,WA,263.6,38.2,0,301.8,186.033,61.64%,112,0.40,1.62,0.00,2.02,2595
J0934101,2019/02/09,WA,129.2,9.2,0,138.4,89.274,64.50%,18,0.00,0.00,0.00,0.00,692
J0934101,2019/02/16,WA,100.2,16.8,0,117,56.368,48.18%,2,0.00,0.00,0.00,0.00,229
J0934101,2019/02/23,WA,119.6,10.1,10.3,140,101.685,72.63%,19,0.00,1.74,0.00,1.74,1187
J0934101,2019/03/02,WA,172.9,17.2,4.8,194.9,151.634,77.80%,12,0.00,3.92,0.00,3.92,3447
J0934101,2019/03/09,WA,142.8,8.4,0.3,151.5,96.17,63.48%,2,0.78,0.61,0.00,1.39,465
J0934101,2019/03/16,WA,133.6,81.5,0,215.1,95.86,44.57%,16,0.00,0.40,0.00,0.40,380
J0934101,2019/03/23,WA,127.3,3.4,22,152.7,120.69,79.04%,15,0.00,1.56,0.00,1.56,1864
J0934101,2019/03/30,WA,119.2,15.3,0,134.5,68.663,51.05%,8,0.00,0.74,0.00,0.74,3760
J0934101,2019/04/06,WA,168,49.2,0,217.2,164.322,75.65%,20,1.89,0.67,0.00,2.56,1659
J0934101,2019/04/13,WA,125.5,3.8,12.5,141.8,84.731,59.75%,25,0.00,6.77,0.00,6.77,4142
J0934101,2019/04/20,WA,85,13.8,0,98.8,54.064,54.72%,4,0.00,1.72,0.00,1.72,1313
J0934101,2019/04/27,WA,159.4,20.3,0,179.7,110.316,61.39%,5,0.00,0.86,0.00,0.86,420
J0934101,2019/05/04,WA,134.1,14.3,0,148.4,146.329,98.60%,5,0.00,0.00,0.00,0.00,0
J0934101,2019/05/11,WA,105.8,4.3,0,110.1,84.056,76.35%,2,0.86,0.00,0.00,0.86,766
J0934101,2019/05/18,WA,101.8,31.6,0,133.4,98.724,74.01%,10,0.00,0.78,0.00,0.78,413
J0934101,2019/05/25,WA,161.4,8.5,16.8,186.7,143.736,76.99%,,,,,,
J0934101,2019/06/01,WA,69.8,1.9,11.8,83.5,81.901,98.09%,2,0.00,1.20,0.00,1.20,103
J0934101,2019/06/08,WA,88.4,35.9,0,124.3,163.67,131.67%,11,0.00,0.00,0.00,0.00,237
J0934101,2019/06/15,WA,120.7,43.3,13.3,177.3,147.223,83.04%,32,0.00,0.00,0.00,0.00,0
J0934101,2019/06/22,WA,120.9,31.8,3,155.7,84.394,54.20%,22,0.00,0.00,0.00,0.00,1038
J0934101,2019/06/29,WA,287.6,7.6,0,295.2,147.3,49.90%,6,0.00,1.17,0.00,1.17,1485
J0934101,2019/07/06,WA,48.5,26.2,4.1,78.8,17.034,21.62%,4,0.00,0.00,0.00,0.00,0
J0934101,2019/07/13,WA,119,38.8,1.8,159.6,138.743,86.93%,7,0.00,0.86,0.00,0.86,420
J0934101,2019/07/20,WA,198.4,47.4,4.4,250.2,162.978,65.14%,12,0.00,0.00,0.00,0.00,692
J0934101,2019/07/27,WA,117.4,34.3,0,151.7,64.086,42.25%,5,0.00,0.57,0.00,0.57,395
J0934101,2019/08/03,WA,117.6,50.2,3.1,170.9,70.635,41.33%,6,0.00,0.00,0.00,0.00,1038
J0934101,2019/08/10,WA,252.5,22.6,0,275.1,,0,,,,,,
MS042302,2018/08/11,WA,0,5.3,0,5.3,,0,,,,,,
MS042302,2018/08/18,WA,0.1,0,6.2,6.3,,0,,,,,,
MS042302,2018/09/01,WA,5.3,0,0,5.3,,0,,,,,,
MS042302,2018/09/29,WA,7.2,0,0,7.2,,0,,,,,,
MS042302,2018/10/27,WA,0.9,6.4,0,7.3,,0,,,,,,
MS042302,2018/11/10,WA,6.8,0,0,6.8,,0,,,,,,
MS042302,2018/12/01,WA,0,6.1,0,6.1,,0,,,,,,
MS042302,2018/12/08,WA,0,0,1.4,1.4,,0,,,,,,
MS042302,2018/12/22,WA,1.1,0,0,1.1,,0,,,,,,
MS042302,2019/01/19,WA,2.7,0,0,2.7,,0,,,,,,
MS042302,2019/02/16,WA,7.8,0,0,7.8,,0,,,,,,
MS042302,2019/03/02,WA,5.7,0,0,5.7,,0,,,,,,
MS042302,2019/03/30,WA,0.2,0,0,0.2,,0,,,,,,
MS042302,2019/04/13,WA,1.1,0,0,1.1,,0,,,,,,
MS042302,2019/05/11,WA,2,0,0,2,,0,,,,,,
MS042302,2019/05/25,WA,4.5,0,0,4.5,,0,,,,,,
MS042302,2019/06/15,WA,2.2,0,0,2.2,,0,,,,,,
MS042302,2019/07/06,WA,0,0,0.1,0.1,,0,,,,,,
MS042302,2019/07/20,WA,0,0.5,0,0.5,,0,,,,,,
MS042302,2019/08/10,WA,4.1,0,0,4.1,,0,,,,,,
R0046601,2018/12/08,GB,0.1,0,0,0.1,,0,,,,,,
R0046601,2019/01/12,GB,0.4,0,0,0.4,,0,,,,,,
R0287103,2019/08/03,ET,72.7,0,0,72.7,10.395,14.30%,,,,,,
R0287103,2019/08/10,ET,33.2,0,0,33.2,,0,,,,,,
R0635101,2018/08/18,GB,1.4,0,0,1.4,0.2,14.29%,,,,,,
R0635101,2018/09/01,GB,4.6,0,0,4.6,0.6,13.04%,,,,,,
R0635101,2018/09/15,GB,0,2.3,0,2.3,,0,,,,,,
R0635101,2018/10/06,GB,16,0,0,16,,0,,,,,,
R0635101,2018/10/13,GB,0.3,0,0,0.3,,0,,,,,,
R0635101,2018/11/10,GB,1.8,0,0,1.8,,0,,,,,,
R0635101,2018/12/08,GB,0.6,0,0,0.6,,0,,,,,,
R0635101,2019/01/12,GB,0.2,2.5,0,2.7,0.4,14.81%,,,,,,
R0635101,2019/01/26,GB,3.3,0,0,3.3,0.4,12.12%,,,,,,
R0635101,2019/04/27,GB,2.9,0,0,2.9,,0,,,,,,
R0700101,2019/07/20,WA,4.8,0,0,4.8,,0,,,,,,
R0700101,2019/08/03,WA,9.8,0,0,9.8,,0,,,,,,
R0700101,2019/08/10,WA,2.5,0,0,2.5,,0,,,,,,
R3040001,2018/09/01,GB,3.9,0,0,3.9,,0,,,,,,
R3040001,2018/09/08,GB,1,0,0,1,,0,,,,,,
R3040001,2018/09/15,GB,2.1,0,0,2.1,,0,,,,,,
R3040001,2018/09/22,GB,10.5,0,0,10.5,,0,,,,,,
R3040001,2018/10/20,GB,17.4,0,0,17.4,,0,,,,,,
R3040001,2018/10/27,GB,1.8,0,0,1.8,,0,,,,,,
R3040001,2018/11/17,GB,0,6.2,0,6.2,,0,,,,,,
R3040001,2018/12/15,GB,0,10.5,0,10.5,,0,,,,,,
R3040001,2019/01/12,GB,0.2,0,0,0.2,,0,,,,,,
R3040001,2019/01/26,GB,1.1,0,0.2,1.3,,0,,,,,,
R3040001,2019/02/02,GB,10,0,0,10,,0,,,,,,
R3040001,2019/02/09,GB,0,6.2,0,6.2,0.35,5.65%,,,,,,
R3040001,2019/02/16,GB,7.6,0,0,7.6,,0,,,,,,
R3040001,2019/03/02,GB,10,0,0,10,,0,,,,,,
R3040001,2019/03/16,GB,2,0,0,2,,0,2,0.00,0.00,0.00,0.00,0
R3040001,2019/03/23,GB,0.1,0.8,0,0.9,,0,,,,,,
R3040001,2019/04/13,GB,0.2,0,0,0.2,,0,,,,,,
R3040001,2019/07/20,GB,5.2,0,0,5.2,,0,2,0.00,0.00,0.00,0.00,0
R3040001,2019/08/10,GB,0.8,0,0,0.8,,0,,,,,,
R3046601,2018/08/11,GB,23,33.8,0,56.8,,0,31,0.00,2.96,0.00,2.96,3369
R3046601,2018/08/18,GB,257.9,30.6,12.1,300.6,,0,2,0.00,1.00,0.00,1.00,778
R3046601,2018/08/25,GB,213.3,61.2,0,274.5,0.5,0.18%,2,0.00,1.02,0.00,1.02,780
R3046601,2018/09/01,GB,218.6,36.1,15,269.7,,0,3,0.00,1.32,0.00,1.32,1152
R3046601,2018/09/08,GB,187.2,55.8,0,243,,0,,,,,,
R3046601,2018/09/15,GB,270.3,74.6,0,344.9,,0,2,0.00,0.69,0.00,0.69,752
R3046601,2018/09/22,GB,261.8,85.1,6,352.9,0.5,0.14%,,,,,,
R3046601,2018/09/29,GB,291.6,101.6,5.2,398.4,,0,,,,,,
R3046601,2018/10/06,GB,252.2,85.2,16.3,353.7,,0,,,,,,
R3046601,2018/10/13,GB,268.2,109.1,0,377.3,,0,1,0.00,0.70,0.00,0.70,406
R3046601,2018/10/20,GB,278.6,81,0,359.6,,0,8,0.00,0.00,0.00,0.00,346
R3046601,2018/10/27,GB,264.2,74,0,338.2,,0,,,,,,
R3046601,2018/11/03,GB,249,79.2,6.1,334.3,,0,,,,,,
R3046601,2018/11/10,GB,253.5,88.4,15.5,357.4,,0,125,14.08,0.00,0.00,14.08,1211
R3046601,2018/11/17,GB,223.5,47.2,22.7,293.4,,0,3,0.00,0.71,0.00,0.71,753
R3046601,2018/11/24,GB,114.8,29.2,0,144,,0,,,,,,
R3046601,2018/12/01,GB,257.5,58.9,6.1,322.5,,0,1,0.00,0.70,0.00,0.70,406
R3046601,2018/12/08,GB,285.9,66.6,11,363.5,6,1.65%,,,,,,
R3046601,2018/12/15,GB,239.8,57.3,6,303.1,,0,,,,,,
R3046601,2018/12/22,GB,191.6,36,16.1,243.7,,0,2,0.00,0.81,0.00,0.81,416
R3046601,2018/12/29,GB,0,12.2,41.1,53.3,,0,,,,,,
R3046601,2019/01/05,GB,124,25.4,6.4,155.8,,0,,,,,,
R3046601,2019/01/12,GB,301.5,52.3,6.3,360.1,6,1.67%,5,0.00,1.28,0.00,1.28,456
R3046601,2019/01/19,GB,218.7,44.6,10.3,273.6,,0,,,,,,
R3046601,2019/01/26,GB,180.6,44.2,5.8,230.6,,0,,,,,,
R3046601,2019/02/02,GB,235.6,39.2,18.6,293.4,,0,1,0.00,0.35,0.00,0.35,376
R3046601,2019/02/09,GB,157.8,43.1,6.9,207.8,6,2.89%,,,,,,
R3046601,2019/02/16,GB,152.6,49.8,6.3,208.7,,0,7,0.00,0.31,0.00,0.31,980
R3046601,2019/02/23,GB,175.7,48,12.7,236.4,2.75,1.16%,,,,,,
R3046601,2019/03/02,GB,197.6,46.9,12.3,256.8,0.63,0.25%,,,,,,
R3046601,2019/03/09,GB,181.1,47.3,7,235.4,,0,,,,,,
R3046601,2019/03/16,GB,211.4,36.8,0,248.2,,0,7,0.00,0.00,0.00,0.00,106
R3046601,2019/03/23,GB,159.1,44,3.8,206.9,,0,1,0.00,0.00,0.00,0.00,13
R3046601,2019/03/30,GB,161.5,48.8,0,210.3,,0,,,,,,
R3046601,2019/04/06,GB,153.8,44.2,0,198,6,3.03%,,,,,,
R3046601,2019/04/13,GB,149.3,42.1,6.1,197.5,0.125,0.06%,,,,,,
R3046601,2019/04/20,GB,147.6,37.6,10.5,195.7,,0,1,0.00,0.00,0.00,0.00,50
R3046601,2019/04/27,GB,126.1,19.5,0,145.6,6.72,4.62%,1,0.00,0.00,0.00,0.00,0
R3046601,2019/05/04,GB,144.5,36.9,3.9,185.3,,0,1,0.00,0.55,0.00,0.55,393
R3046601,2019/05/11,GB,120.4,36.8,6.1,163.3,,0,2,0.00,0.50,0.00,0.50,568
R3046601,2019/05/18,GB,138.9,28,5.3,172.2,,0,140,0.00,29.42,0.00,29.42,2876
R3046601,2019/05/25,GB,136.2,32.6,0,168.8,6,3.55%,,,,,,
R3046601,2019/06/01,GB,77.1,20.4,0,97.5,,0,1,0.00,0.00,0.00,0.00,0
R3046601,2019/06/08,GB,161.3,28.7,0,190,,0,2,0.00,0.00,0.00,0.00,383
R3046601,2019/06/15,GB,106,42.8,6.3,155.1,,0,3,0.00,0.86,0.00,0.86,420
R3046601,2019/06/22,GB,141.2,30,6.2,177.4,6,3.38%,,,,,,
R3046601,2019/06/29,GB,137.5,43.9,6.3,187.7,,0,1,0.00,0.00,0.00,0.00,0
R3046601,2019/07/06,GB,62.1,8.6,21.2,91.9,,0,1,0.00,0.00,0.00,0.00,0
R3046601,2019/07/13,GB,168.3,29.1,5.1,202.5,,0,1,0.00,0.00,0.00,0.00,10
